t,Open,High,Low,Close
2026-08-18 07:50:00+00:00,64150.0,64159.0,64120.0,64129.0
2026-08-18 07:55:00+00:00,64130.0,64169.0,64129.0,64166.0
2026-08-18 08:00:00+00:00,64167.0,64177.0,64107.0,64124.0
2026-08-18 08:05:00+00:00,64123.0,64124.0,64049.0,64098.0
2026-08-18 08:10:00+00:00,64098.0,64120.0,64076.0,64120.0
2026-08-18 08:15:00+00:00,64120.0,64200.0,64120.0,64199.0
2026-08-18 08:20:00+00:00,64200.0,64203.0,64176.0,64176.0
2026-08-18 08:25:00+00:00,64177.0,64207.0,64172.0,64178.0
2026-08-18 08:30:00+00:00,64178.0,64221.0,64175.0,64207.0
2026-08-18 08:35:00+00:00,64208.0,64303.0,64208.0,64295.0
2026-08-18 08:40:00+00:00,64296.0,64296.0,64253.0,64258.0
2026-08-18 08:45:00+00:00,64259.0,64259.0,64216.0,64216.0
2026-08-18 08:50:00+00:00,64217.0,64250.0,64216.0,64228.0
2026-08-18 08:55:00+00:00,64228.0,64250.0,64228.0,64249.0
2026-08-18 09:00:00+00:00,64250.0,64250.0,64204.0,64205.0
2026-08-18 09:05:00+00:00,64205.0,64210.0,64199.0,64205.0
2026-08-18 09:10:00+00:00,64205.0,64215.0,64200.0,64207.0
2026-08-18 09:15:00+00:00,64207.0,64207.0,64145.0,64145.0
2026-08-18 09:20:00+00:00,64145.0,64146.0,64121.0,64121.0
2026-08-18 09:25:00+00:00,64121.0,64139.0,64115.0,64119.0
2026-08-18 09:30:00+00:00,64120.0,64150.0,64110.0,64147.0
2026-08-18 09:35:00+00:00,64147.0,64158.0,64133.0,64136.0
2026-08-18 09:40:00+00:00,64137.0,64144.0,64108.0,64123.0
2026-08-18 09:45:00+00:00,64123.0,64132.0,64119.0,64127.0
2026-08-18 09:50:00+00:00,64126.0,64137.0,64108.0,64135.0
2026-08-18 09:55:00+00:00,64135.0,64146.0,64134.0,64145.0
2026-08-18 10:00:00+00:00,64145.0,64174.0,64105.0,64174.0
2026-08-18 10:05:00+00:00,64174.0,64174.0,64119.0,64120.0
2026-08-18 10:10:00+00:00,64119.0,64125.0,64110.0,64125.0
2026-08-18 10:15:00+00:00,64125.0,64147.0,64124.0,64142.0
2026-08-18 10:20:00+00:00,64142.0,64142.0,64083.0,64116.0
2026-08-18 10:25:00+00:00,64115.0,64134.0,64109.0,64133.0
2026-08-18 10:30:00+00:00,64134.0,64162.0,64133.0,64162.0
2026-08-18 10:35:00+00:00,64161.0,64190.0,64161.0,64181.0
2026-08-18 10:40:00+00:00,64180.0,64181.0,64160.0,64160.0
2026-08-18 10:45:00+00:00,64160.0,64174.0,64157.0,64174.0
2026-08-18 10:50:00+00:00,64173.0,64175.0,64160.0,64169.0
2026-08-18 10:55:00+00:00,64169.0,64176.0,64169.0,64172.0
2026-08-18 11:00:00+00:00,64173.0,64300.0,64168.0,64268.0
2026-08-18 11:05:00+00:00,64268.0,64268.0,64239.0,64250.0
2026-08-18 11:10:00+00:00,64250.0,64293.0,64249.0,64292.0
2026-08-18 11:15:00+00:00,64293.0,64345.0,64292.0,64303.0
2026-08-18 11:20:00+00:00,64304.0,64347.0,64303.0,64343.0
2026-08-18 11:25:00+00:00,64344.0,64350.0,64333.0,64333.0
2026-08-18 11:30:00+00:00,64333.0,64344.0,64312.0,64344.0
2026-08-18 11:35:00+00:00,64343.0,64349.0,64340.0,64342.0
2026-08-18 11:40:00+00:00,64342.0,64364.0,64342.0,64355.0
2026-08-18 11:45:00+00:00,64355.0,64376.0,64322.0,64325.0
2026-08-18 11:50:00+00:00,64325.0,64334.0,64306.0,64315.0
2026-08-18 11:55:00+00:00,64316.0,64324.0,64315.0,64324.0
2026-08-18 12:00:00+00:00,64324.0,64324.0,64268.0,64300.0
2026-08-18 12:05:00+00:00,64300.0,64320.0,64270.0,64274.0
2026-08-18 12:10:00+00:00,64273.0,64273.0,64243.0,64263.0
2026-08-18 12:15:00+00:00,64263.0,64264.0,64252.0,64252.0
2026-08-18 12:20:00+00:00,64253.0,64300.0,64252.0,64267.0
2026-08-18 12:25:00+00:00,64267.0,64271.0,64266.0,64270.0
2026-08-18 12:30:00+00:00,64270.0,64271.0,64232.0,64271.0
2026-08-18 12:35:00+00:00,64270.0,64274.0,64223.0,64229.0
2026-08-18 12:40:00+00:00,64230.0,64230.0,64216.0,64217.0
2026-08-18 12:45:00+00:00,64217.0,64219.0,64204.0,64213.0
2026-08-18 12:50:00+00:00,64214.0,64224.0,64202.0,64207.0
2026-08-18 12:55:00+00:00,64208.0,64208.0,64191.0,64191.0
2026-08-18 13:00:00+00:00,64192.0,64192.0,64122.0,64150.0
2026-08-18 13:05:00+00:00,64150.0,64155.0,64149.0,64149.0
2026-08-18 13:10:00+00:00,64150.0,64174.0,64120.0,64163.0
2026-08-18 13:15:00+00:00,64163.0,64163.0,64090.0,64095.0
2026-08-18 13:20:00+00:00,64095.0,64095.0,64044.0,64066.0
2026-08-18 13:25:00+00:00,64066.0,64079.0,64034.0,64044.0
2026-08-18 13:30:00+00:00,64043.0,64130.0,64033.0,64061.0
2026-08-18 13:35:00+00:00,64062.0,64200.0,64016.0,64200.0
2026-08-18 13:40:00+00:00,64200.0,64221.0,64146.0,64160.0
2026-08-18 13:45:00+00:00,64161.0,64235.0,64134.0,64204.0
2026-08-18 13:50:00+00:00,64205.0,64257.0,64104.0,64104.0
2026-08-18 13:55:00+00:00,64105.0,64200.0,64092.0,64190.0
2026-08-18 14:00:00+00:00,64191.0,64352.0,64190.0,64342.0
2026-08-18 14:05:00+00:00,64342.0,64349.0,64264.0,64264.0
2026-08-18 14:10:00+00:00,64264.0,64269.0,64211.0,64216.0
2026-08-18 14:15:00+00:00,64217.0,64438.0,64215.0,64432.0
2026-08-18 14:20:00+00:00,64432.0,64700.0,64428.0,64688.0
2026-08-18 14:25:00+00:00,64688.0,65005.0,64688.0,64968.0
2026-08-18 14:30:00+00:00,64968.0,65018.0,64742.0,64774.0
2026-08-18 14:35:00+00:00,64775.0,64810.0,64742.0,64742.0
2026-08-18 14:40:00+00:00,64742.0,64802.0,64701.0,64758.0
2026-08-18 14:45:00+00:00,64759.0,64769.0,64717.0,64762.0
2026-08-18 14:50:00+00:00,64762.0,64824.0,64632.0,64712.0
2026-08-18 14:55:00+00:00,64712.0,64736.0,64680.0,64684.0
2026-08-18 15:00:00+00:00,64684.0,64758.0,64680.0,64757.0
2026-08-18 15:05:00+00:00,64758.0,64782.0,64652.0,64653.0
2026-08-18 15:10:00+00:00,64653.0,64726.0,64620.0,64706.0
2026-08-18 15:15:00+00:00,64707.0,64777.0,64685.0,64740.0
2026-08-18 15:20:00+00:00,64740.0,64748.0,64696.0,64738.0
2026-08-18 15:25:00+00:00,64738.0,64807.0,64718.0,64775.0
2026-08-18 15:30:00+00:00,64775.0,64832.0,64771.0,64832.0
2026-08-18 15:35:00+00:00,64832.0,64846.0,64780.0,64812.0
2026-08-18 15:40:00+00:00,64811.0,64836.0,64783.0,64790.0
2026-08-18 15:45:00+00:00,64791.0,64852.0,64770.0,64800.0
2026-08-18 15:50:00+00:00,64801.0,64842.0,64779.0,64823.0
2026-08-18 15:55:00+00:00,64824.0,64840.0,64814.0,64820.0
2026-08-18 16:00:00+00:00,64821.0,64861.0,64815.0,64823.0
2026-08-18 16:05:00+00:00,64822.0,64847.0,64715.0,64742.0
2026-08-18 16:10:00+00:00,64741.0,64742.0,64702.0,64705.0
2026-08-18 16:15:00+00:00,64705.0,64708.0,64677.0,64705.0
2026-08-18 16:20:00+00:00,64704.0,64708.0,64687.0,64688.0
2026-08-18 16:25:00+00:00,64687.0,64690.0,64659.0,64660.0
2026-08-18 16:30:00+00:00,64659.0,64711.0,64636.0,64711.0
2026-08-18 16:35:00+00:00,64710.0,64760.0,64709.0,64757.0
2026-08-18 16:40:00+00:00,64756.0,64780.0,64756.0,64757.0
2026-08-18 16:45:00+00:00,64756.0,64840.0,64748.0,64779.0
2026-08-18 16:50:00+00:00,64780.0,64790.0,64771.0,64789.0
2026-08-18 16:55:00+00:00,64789.0,64807.0,64770.0,64807.0
2026-08-18 17:00:00+00:00,64806.0,64806.0,64746.0,64778.0
2026-08-18 17:05:00+00:00,64777.0,64778.0,64744.0,64749.0
2026-08-18 17:10:00+00:00,64749.0,64768.0,64740.0,64768.0
2026-08-18 17:15:00+00:00,64767.0,64768.0,64722.0,64756.0
2026-08-18 17:20:00+00:00,64756.0,64784.0,64749.0,64770.0
2026-08-18 17:25:00+00:00,64771.0,64799.0,64764.0,64799.0
2026-08-18 17:30:00+00:00,64799.0,64799.0,64754.0,64754.0
2026-08-18 17:35:00+00:00,64754.0,64754.0,64688.0,64729.0
2026-08-18 17:40:00+00:00,64729.0,64730.0,64673.0,64689.0
2026-08-18 17:45:00+00:00,64690.0,64690.0,64659.0,64659.0
2026-08-18 17:50:00+00:00,64660.0,64676.0,64658.0,64667.0
2026-08-18 17:55:00+00:00,64668.0,64676.0,64633.0,64634.0
2026-08-18 18:00:00+00:00,64633.0,64640.0,64617.0,64640.0
2026-08-18 18:05:00+00:00,64640.0,64679.0,64639.0,64667.0
2026-08-18 18:10:00+00:00,64668.0,64690.0,64667.0,64689.0
2026-08-18 18:15:00+00:00,64690.0,64730.0,64689.0,64730.0
2026-08-18 18:20:00+00:00,64730.0,64775.0,64727.0,64754.0
2026-08-18 18:25:00+00:00,64754.0,64784.0,64746.0,64773.0
2026-08-18 18:30:00+00:00,64773.0,64773.0,64742.0,64756.0
2026-08-18 18:35:00+00:00,64756.0,64795.0,64752.0,64762.0
2026-08-18 18:40:00+00:00,64762.0,64762.0,64726.0,64727.0
2026-08-18 18:45:00+00:00,64726.0,64763.0,64726.0,64762.0
2026-08-18 18:50:00+00:00,64763.0,64775.0,64747.0,64747.0
2026-08-18 18:55:00+00:00,64748.0,64748.0,64733.0,64733.0
2026-08-18 19:00:00+00:00,64734.0,64734.0,64713.0,64714.0
2026-08-18 19:05:00+00:00,64713.0,64718.0,64692.0,64693.0
2026-08-18 19:10:00+00:00,64693.0,64700.0,64685.0,64692.0
2026-08-18 19:15:00+00:00,64692.0,64692.0,64680.0,64681.0
2026-08-18 19:20:00+00:00,64682.0,64706.0,64681.0,64706.0
2026-08-18 19:25:00+00:00,64706.0,64772.0,64706.0,64751.0
2026-08-18 19:30:00+00:00,64752.0,64753.0,64709.0,64709.0
2026-08-18 19:35:00+00:00,64710.0,64710.0,64694.0,64695.0
2026-08-18 19:40:00+00:00,64695.0,64695.0,64648.0,64649.0
2026-08-18 19:45:00+00:00,64649.0,64657.0,64629.0,64645.0
2026-08-18 19:50:00+00:00,64645.0,64660.0,64638.0,64641.0
2026-08-18 19:55:00+00:00,64642.0,64642.0,64612.0,64621.0
2026-08-18 20:00:00+00:00,64621.0,64629.0,64570.0,64570.0
2026-08-18 20:05:00+00:00,64571.0,64623.0,64567.0,64621.0
2026-08-18 20:10:00+00:00,64621.0,64629.0,64615.0,64629.0
2026-08-18 20:15:00+00:00,64628.0,64631.0,64608.0,64609.0
2026-08-18 20:20:00+00:00,64609.0,64609.0,64582.0,64604.0
2026-08-18 20:25:00+00:00,64604.0,64604.0,64585.0,64585.0
2026-08-18 20:30:00+00:00,64586.0,64623.0,64585.0,64616.0
2026-08-18 20:35:00+00:00,64616.0,64616.0,64594.0,64608.0
2026-08-18 20:40:00+00:00,64608.0,64608.0,64587.0,64588.0
2026-08-18 20:45:00+00:00,64588.0,64588.0,64536.0,64546.0
2026-08-18 20:50:00+00:00,64546.0,64561.0,64530.0,64561.0
2026-08-18 20:55:00+00:00,64561.0,64573.0,64543.0,64544.0
2026-08-18 21:00:00+00:00,64545.0,64570.0,64544.0,64570.0
2026-08-18 21:05:00+00:00,64570.0,64604.0,64569.0,64604.0
2026-08-18 21:10:00+00:00,64604.0,64626.0,64595.0,64595.0
2026-08-18 21:15:00+00:00,64596.0,64596.0,64577.0,64577.0
2026-08-18 21:20:00+00:00,64578.0,64589.0,64577.0,64589.0
2026-08-18 21:25:00+00:00,64589.0,64602.0,64588.0,64602.0
2026-08-18 21:30:00+00:00,64602.0,64602.0,64573.0,64574.0
2026-08-18 21:35:00+00:00,64574.0,64574.0,64549.0,64556.0
2026-08-18 21:40:00+00:00,64556.0,64578.0,64538.0,64562.0
2026-08-18 21:45:00+00:00,64562.0,64580.0,64556.0,64577.0
2026-08-18 21:50:00+00:00,64579.0,64580.0,64571.0,64572.0
2026-08-18 21:55:00+00:00,64572.0,64572.0,64547.0,64571.0
2026-08-18 22:00:00+00:00,64572.0,64577.0,64548.0,64566.0
2026-08-18 22:05:00+00:00,64566.0,64566.0,64539.0,64561.0
2026-08-18 22:10:00+00:00,64562.0,64583.0,64545.0,64549.0
2026-08-18 22:15:00+00:00,64549.0,64554.0,64538.0,64554.0
2026-08-18 22:20:00+00:00,64553.0,64574.0,64550.0,64551.0
2026-08-18 22:25:00+00:00,64550.0,64562.0,64529.0,64562.0
2026-08-18 22:30:00+00:00,64562.0,64578.0,64562.0,64578.0
2026-08-18 22:35:00+00:00,64580.0,64623.0,64571.0,64623.0
2026-08-18 22:40:00+00:00,64623.0,64623.0,64605.0,64605.0
2026-08-18 22:45:00+00:00,64606.0,64606.0,64593.0,64593.0
2026-08-18 22:50:00+00:00,64594.0,64598.0,64577.0,64578.0
2026-08-18 22:55:00+00:00,64578.0,64606.0,64573.0,64605.0
2026-08-18 23:00:00+00:00,64606.0,64666.0,64605.0,64665.0
2026-08-18 23:05:00+00:00,64666.0,64691.0,64652.0,64653.0
2026-08-18 23:10:00+00:00,64653.0,64674.0,64652.0,64674.0
2026-08-18 23:15:00+00:00,64674.0,64685.0,64673.0,64685.0
2026-08-18 23:20:00+00:00,64685.0,64707.0,64684.0,64707.0
2026-08-18 23:25:00+00:00,64707.0,64712.0,64707.0,64711.0
2026-08-18 23:30:00+00:00,64712.0,64737.0,64711.0,64737.0
2026-08-18 23:35:00+00:00,64737.0,64738.0,64736.0,64738.0
2026-08-18 23:40:00+00:00,64737.0,64757.0,64737.0,64755.0
2026-08-18 23:45:00+00:00,64756.0,64760.0,64713.0,64738.0
2026-08-18 23:50:00+00:00,64737.0,64743.0,64699.0,64719.0
2026-08-18 23:55:00+00:00,64719.0,64720.0,64694.0,64696.0
2026-08-19 00:00:00+00:00,64696.0,64710.0,64600.0,64600.0
2026-08-19 00:05:00+00:00,64600.0,64623.0,64563.0,64605.0
2026-08-19 00:10:00+00:00,64605.0,64606.0,64552.0,64552.0
2026-08-19 00:15:00+00:00,64553.0,64564.0,64508.0,64560.0
2026-08-19 00:20:00+00:00,64561.0,64639.0,64560.0,64580.0
2026-08-19 00:25:00+00:00,64581.0,64581.0,64534.0,64571.0
2026-08-19 00:30:00+00:00,64572.0,64632.0,64571.0,64613.0
2026-08-19 00:35:00+00:00,64614.0,64630.0,64602.0,64613.0
2026-08-19 00:40:00+00:00,64614.0,64614.0,64507.0,64534.0
2026-08-19 00:45:00+00:00,64532.0,64549.0,64515.0,64535.0
2026-08-19 00:50:00+00:00,64536.0,64536.0,64481.0,64502.0
2026-08-19 00:55:00+00:00,64502.0,64503.0,64442.0,64454.0
2026-08-19 01:00:00+00:00,64454.0,64454.0,64399.0,64408.0
2026-08-19 01:05:00+00:00,64408.0,64500.0,64399.0,64499.0
2026-08-19 01:10:00+00:00,64500.0,64500.0,64455.0,64496.0
2026-08-19 01:15:00+00:00,64495.0,64495.0,64422.0,64478.0
2026-08-19 01:20:00+00:00,64477.0,64497.0,64446.0,64446.0
2026-08-19 01:25:00+00:00,64447.0,64489.0,64415.0,64450.0
2026-08-19 01:30:00+00:00,64451.0,64457.0,64424.0,64437.0
2026-08-19 01:35:00+00:00,64435.0,64435.0,64420.0,64427.0
2026-08-19 01:40:00+00:00,64426.0,64428.0,64365.0,64387.0
2026-08-19 01:45:00+00:00,64387.0,64387.0,64363.0,64380.0
2026-08-19 01:50:00+00:00,64380.0,64404.0,64378.0,64392.0
2026-08-19 01:55:00+00:00,64391.0,64415.0,64361.0,64368.0
2026-08-19 02:00:00+00:00,64369.0,64369.0,64333.0,64336.0
2026-08-19 02:05:00+00:00,64335.0,64349.0,64322.0,64323.0
2026-08-19 02:10:00+00:00,64322.0,64385.0,64321.0,64369.0
2026-08-19 02:15:00+00:00,64368.0,64369.0,64327.0,64327.0
2026-08-19 02:20:00+00:00,64327.0,64368.0,64317.0,64368.0
2026-08-19 02:25:00+00:00,64367.0,64388.0,64354.0,64359.0
2026-08-19 02:30:00+00:00,64359.0,64372.0,64348.0,64348.0
2026-08-19 02:35:00+00:00,64348.0,64380.0,64348.0,64376.0
2026-08-19 02:40:00+00:00,64377.0,64377.0,64348.0,64355.0
2026-08-19 02:45:00+00:00,64356.0,64386.0,64341.0,64341.0
2026-08-19 02:50:00+00:00,64341.0,64342.0,64310.0,64311.0
2026-08-19 02:55:00+00:00,64311.0,64338.0,64310.0,64320.0
2026-08-19 03:00:00+00:00,64319.0,64325.0,64312.0,64314.0
2026-08-19 03:05:00+00:00,64314.0,64314.0,64244.0,64255.0
2026-08-19 03:10:00+00:00,64255.0,64318.0,64239.0,64318.0
2026-08-19 03:15:00+00:00,64318.0,64380.0,64317.0,64378.0
2026-08-19 03:20:00+00:00,64374.0,64388.0,64339.0,64340.0
2026-08-19 03:25:00+00:00,64340.0,64344.0,64335.0,64335.0
2026-08-19 03:30:00+00:00,64334.0,64335.0,64314.0,64315.0
2026-08-19 03:35:00+00:00,64314.0,64329.0,64300.0,64301.0
2026-08-19 03:40:00+00:00,64301.0,64320.0,64300.0,64317.0
2026-08-19 03:45:00+00:00,64317.0,64330.0,64307.0,64330.0
2026-08-19 03:50:00+00:00,64330.0,64341.0,64320.0,64320.0
2026-08-19 03:55:00+00:00,64320.0,64320.0,64299.0,64300.0
2026-08-19 04:00:00+00:00,64300.0,64300.0,64273.0,64275.0
2026-08-19 04:05:00+00:00,64275.0,64278.0,64262.0,64264.0
2026-08-19 04:10:00+00:00,64264.0,64292.0,64263.0,64286.0
2026-08-19 04:15:00+00:00,64286.0,64333.0,64285.0,64333.0
2026-08-19 04:20:00+00:00,64335.0,64371.0,64335.0,64344.0
2026-08-19 04:25:00+00:00,64343.0,64344.0,64327.0,64328.0
2026-08-19 04:30:00+00:00,64327.0,64330.0,64293.0,64329.0
2026-08-19 04:35:00+00:00,64330.0,64346.0,64322.0,64323.0
2026-08-19 04:40:00+00:00,64323.0,64332.0,64316.0,64320.0
2026-08-19 04:45:00+00:00,64319.0,64343.0,64319.0,64325.0
2026-08-19 04:50:00+00:00,64325.0,64325.0,64297.0,64304.0
2026-08-19 04:55:00+00:00,64304.0,64304.0,64271.0,64286.0
2026-08-19 05:00:00+00:00,64286.0,64315.0,64278.0,64315.0
2026-08-19 05:05:00+00:00,64315.0,64354.0,64314.0,64352.0
2026-08-19 05:10:00+00:00,64352.0,64388.0,64352.0,64380.0
2026-08-19 05:15:00+00:00,64381.0,64381.0,64313.0,64314.0
2026-08-19 05:20:00+00:00,64313.0,64322.0,64271.0,64298.0
2026-08-19 05:25:00+00:00,64298.0,64333.0,64297.0,64333.0
2026-08-19 05:30:00+00:00,64332.0,64332.0,64315.0,64316.0
2026-08-19 05:35:00+00:00,64315.0,64316.0,64296.0,64298.0
2026-08-19 05:40:00+00:00,64299.0,64310.0,64285.0,64286.0
2026-08-19 05:45:00+00:00,64287.0,64287.0,64270.0,64271.0
2026-08-19 05:50:00+00:00,64270.0,64277.0,64218.0,64229.0
2026-08-19 05:55:00+00:00,64228.0,64233.0,64202.0,64203.0
2026-08-19 06:00:00+00:00,64203.0,64217.0,64170.0,64181.0
2026-08-19 06:05:00+00:00,64181.0,64195.0,64149.0,64149.0
2026-08-19 06:10:00+00:00,64149.0,64158.0,64122.0,64151.0
2026-08-19 06:15:00+00:00,64150.0,64218.0,64150.0,64215.0
2026-08-19 06:20:00+00:00,64215.0,64284.0,64215.0,64274.0
2026-08-19 06:25:00+00:00,64274.0,64274.0,64239.0,64240.0
2026-08-19 06:30:00+00:00,64239.0,64249.0,64226.0,64241.0
2026-08-19 06:35:00+00:00,64241.0,64259.0,64240.0,64259.0
2026-08-19 06:40:00+00:00,64259.0,64259.0,64228.0,64234.0
2026-08-19 06:45:00+00:00,64234.0,64312.0,64231.0,64288.0
2026-08-19 06:50:00+00:00,64288.0,64298.0,64249.0,64298.0
2026-08-19 06:55:00+00:00,64298.0,64319.0,64285.0,64311.0
2026-08-19 07:00:00+00:00,64310.0,64320.0,64258.0,64259.0
2026-08-19 07:05:00+00:00,64259.0,64272.0,64240.0,64272.0
2026-08-19 07:10:00+00:00,64272.0,64344.0,64269.0,64343.0
2026-08-19 07:15:00+00:00,64343.0,64344.0,64275.0,64280.0
2026-08-19 07:20:00+00:00,64280.0,64319.0,64279.0,64319.0
2026-08-19 07:25:00+00:00,64319.0,64341.0,64310.0,64312.0
2026-08-19 07:30:00+00:00,64313.0,64355.0,64309.0,64352.0
2026-08-19 07:35:00+00:00,64352.0,64362.0,64351.0,64353.0
2026-08-19 07:40:00+00:00,64353.0,64369.0,64331.0,64332.0
2026-08-19 07:45:00+00:00,64331.0,64347.0,64318.0,64332.0
2026-08-19 07:50:00+00:00,64331.0,64332.0,64293.0,64293.0
2026-08-19 07:55:00+00:00,64294.0,64294.0,64266.0,64266.0
2026-08-19 08:00:00+00:00,64267.0,64283.0,64260.0,64283.0
2026-08-19 08:05:00+00:00,64283.0,64296.0,64260.0,64260.0
2026-08-19 08:10:00+00:00,64260.0,64261.0,64223.0,64223.0
2026-08-19 08:15:00+00:00,64223.0,64258.0,64216.0,64258.0
2026-08-19 08:20:00+00:00,64257.0,64258.0,64239.0,64239.0
2026-08-19 08:25:00+00:00,64240.0,64255.0,64239.0,64254.0
2026-08-19 08:30:00+00:00,64254.0,64351.0,64253.0,64350.0
2026-08-19 08:35:00+00:00,64351.0,64492.0,64341.0,64422.0
2026-08-19 08:40:00+00:00,64423.0,64439.0,64406.0,64424.0
2026-08-19 08:45:00+00:00,64424.0,64443.0,64423.0,64426.0
2026-08-19 08:50:00+00:00,64425.0,64441.0,64416.0,64418.0
2026-08-19 08:55:00+00:00,64418.0,64418.0,64388.0,64388.0
2026-08-19 09:00:00+00:00,64388.0,64440.0,64386.0,64440.0
2026-08-19 09:05:00+00:00,64439.0,64440.0,64373.0,64374.0
2026-08-19 09:10:00+00:00,64373.0,64405.0,64359.0,64360.0
2026-08-19 09:15:00+00:00,64359.0,64389.0,64337.0,64385.0
2026-08-19 09:20:00+00:00,64385.0,64385.0,64363.0,64363.0
2026-08-19 09:25:00+00:00,64364.0,64364.0,64341.0,64353.0
2026-08-19 09:30:00+00:00,64352.0,64368.0,64347.0,64368.0
2026-08-19 09:35:00+00:00,64368.0,64368.0,64349.0,64349.0
2026-08-19 09:40:00+00:00,64350.0,64350.0,64326.0,64332.0
2026-08-19 09:45:00+00:00,64334.0,64347.0,64332.0,64347.0
2026-08-19 09:50:00+00:00,64347.0,64385.0,64346.0,64385.0
2026-08-19 09:55:00+00:00,64386.0,64398.0,64384.0,64398.0
2026-08-19 10:00:00+00:00,64397.0,64398.0,64378.0,64380.0
2026-08-19 10:05:00+00:00,64379.0,64379.0,64365.0,64366.0
2026-08-19 10:10:00+00:00,64365.0,64366.0,64337.0,64361.0
2026-08-19 10:15:00+00:00,64361.0,64361.0,64354.0,64359.0
2026-08-19 10:20:00+00:00,64359.0,64368.0,64350.0,64351.0
2026-08-19 10:25:00+00:00,64351.0,64369.0,64345.0,64369.0
2026-08-19 10:30:00+00:00,64369.0,64374.0,64350.0,64374.0
2026-08-19 10:35:00+00:00,64373.0,64397.0,64373.0,64388.0
2026-08-19 10:40:00+00:00,64387.0,64388.0,64373.0,64377.0
2026-08-19 10:45:00+00:00,64376.0,64381.0,64368.0,64369.0
2026-08-19 10:50:00+00:00,64368.0,64390.0,64368.0,64378.0
2026-08-19 10:55:00+00:00,64377.0,64432.0,64377.0,64431.0
2026-08-19 11:00:00+00:00,64431.0,64468.0,64421.0,64468.0
2026-08-19 11:05:00+00:00,64468.0,64499.0,64457.0,64477.0
2026-08-19 11:10:00+00:00,64477.0,64490.0,64463.0,64475.0
2026-08-19 11:15:00+00:00,64475.0,64480.0,64457.0,64480.0
2026-08-19 11:20:00+00:00,64480.0,64499.0,64473.0,64499.0
2026-08-19 11:25:00+00:00,64498.0,64500.0,64476.0,64476.0
2026-08-19 11:30:00+00:00,64477.0,64500.0,64476.0,64477.0
2026-08-19 11:35:00+00:00,64477.0,64494.0,64459.0,64469.0
2026-08-19 11:40:00+00:00,64468.0,64469.0,64433.0,64434.0
2026-08-19 11:45:00+00:00,64434.0,64469.0,64433.0,64469.0
2026-08-19 11:50:00+00:00,64468.0,64496.0,64441.0,64476.0
2026-08-19 11:55:00+00:00,64475.0,64485.0,64467.0,64479.0
2026-08-19 12:00:00+00:00,64479.0,64480.0,64453.0,64453.0
2026-08-19 12:05:00+00:00,64453.0,64491.0,64437.0,64476.0
2026-08-19 12:10:00+00:00,64475.0,64478.0,64462.0,64478.0
2026-08-19 12:15:00+00:00,64478.0,64478.0,64462.0,64468.0
2026-08-19 12:20:00+00:00,64468.0,64469.0,64459.0,64460.0
2026-08-19 12:25:00+00:00,64460.0,64473.0,64460.0,64467.0
2026-08-19 12:30:00+00:00,64467.0,64630.0,64450.0,64629.0
2026-08-19 12:35:00+00:00,64621.0,64700.0,64546.0,64690.0
2026-08-19 12:40:00+00:00,64689.0,64914.0,64672.0,64913.0
2026-08-19 12:45:00+00:00,64913.0,64952.0,64868.0,64945.0
2026-08-19 12:50:00+00:00,64945.0,64946.0,64776.0,64795.0
2026-08-19 12:55:00+00:00,64795.0,64848.0,64795.0,64841.0
2026-08-19 13:00:00+00:00,64840.0,64847.0,64745.0,64762.0
2026-08-19 13:05:00+00:00,64761.0,64845.0,64760.0,64834.0
2026-08-19 13:10:00+00:00,64834.0,64960.0,64834.0,64888.0
2026-08-19 13:15:00+00:00,64888.0,64941.0,64881.0,64928.0
2026-08-19 13:20:00+00:00,64928.0,64980.0,64928.0,64959.0
2026-08-19 13:25:00+00:00,64959.0,65000.0,64887.0,64971.0
2026-08-19 13:30:00+00:00,64971.0,65200.0,64940.0,65029.0
2026-08-19 13:35:00+00:00,65030.0,65049.0,64798.0,64798.0
2026-08-19 13:40:00+00:00,64798.0,65066.0,64778.0,65014.0
2026-08-19 13:45:00+00:00,65014.0,65149.0,64973.0,65027.0
2026-08-19 13:50:00+00:00,65025.0,65083.0,64942.0,64966.0
2026-08-19 13:55:00+00:00,64966.0,65038.0,64944.0,64980.0
2026-08-19 14:00:00+00:00,64979.0,65111.0,64977.0,65110.0
2026-08-19 14:05:00+00:00,65111.0,65337.0,65101.0,65336.0
2026-08-19 14:10:00+00:00,65337.0,65398.0,65269.0,65374.0
2026-08-19 14:15:00+00:00,65373.0,65450.0,65295.0,65404.0
2026-08-19 14:20:00+00:00,65404.0,65421.0,65284.0,65393.0
2026-08-19 14:25:00+00:00,65393.0,65408.0,65303.0,65385.0
2026-08-19 14:30:00+00:00,65377.0,65388.0,65325.0,65336.0
2026-08-19 14:35:00+00:00,65335.0,65469.0,65335.0,65457.0
2026-08-19 14:40:00+00:00,65458.0,65467.0,65374.0,65422.0
2026-08-19 14:45:00+00:00,65422.0,65524.0,65412.0,65496.0
2026-08-19 14:50:00+00:00,65497.0,65745.0,65496.0,65743.0
2026-08-19 14:55:00+00:00,65743.0,65941.0,65715.0,65892.0
2026-08-19 15:00:00+00:00,65892.0,66035.0,65851.0,66025.0
2026-08-19 15:05:00+00:00,66025.0,66500.0,66025.0,66481.0
2026-08-19 15:10:00+00:00,66482.0,66762.0,66422.0,66624.0
2026-08-19 15:15:00+00:00,66625.0,66817.0,66546.0,66635.0
